param_name,param_value,ctrl_freq,trial,rng_seed,jitter_value,terrain,crash,success,max_x,vx_m_s
torsional_friction,0.03162277660168379,50.0,3,1817236280,0.0,flat,False,True,0.7077321366483638,0.24404556435296695
torsional_friction,0.03162277660168379,50.0,4,1436629649,0.0,flat,False,True,0.7522750721970042,0.25940510622296786
torsional_friction,1.0,10.0,0,536171249,0.0,flat,False,True,0.2564893122131443,0.08844450091245909
torsional_friction,1.0,10.0,1,56225731,0.0,flat,False,True,0.26049225024709854,0.08982491386980267
torsional_friction,1.0,10.0,2,1823102748,0.0,flat,False,True,0.2616470182935534,0.0902231097479494
torsional_friction,1.0,10.0,3,1343157230,0.0,flat,False,True,0.2563328829586784,0.08839064928774223
torsional_friction,1.0,30.0,0,950054509,0.0,flat,False,True,0.4562723964340699,0.1573352192294812
torsional_friction,1.0,30.0,1,470108991,0.0,flat,False,True,0.44858158294438694,0.1546832149091707
torsional_friction,1.0,10.0,4,962550599,0.0,flat,False,True,0.2591329831062492,0.08935611129482976
torsional_friction,1.0,50.0,0,1853161704,0.0,flat,False,True,0.7256375315164288,0.25021974981433526
torsional_friction,1.0,30.0,3,1757040490,0.0,flat,False,True,0.4697298150828703,0.1619757982959695
torsional_friction,1.0,50.0,1,1373216186,0.0,flat,False,True,0.7647183922586034,0.26369590730433756
torsional_friction,1.0,30.0,4,1376433859,0.0,flat,False,True,0.4692390937727543,0.1618064930708756
torsional_friction,1.0,30.0,2,89502360,0.0,flat,False,True,0.4867461731661487,0.16784341797979413
torsional_friction,1.0,50.0,2,992609555,0.0,flat,False,True,0.7503024353995545,0.2587248864154704
torsional_friction,1.0,50.0,3,612002924,0.0,flat,False,True,0.6860870317172773,0.23658164390257033
torsional_friction,1.0,50.0,4,132057406,0.0,flat,False,True,0.7266261250334934,0.25056073276170343
rolling_friction,1e-06,10.0,0,1034015626,0.0,flat,False,True,0.26776097774227103,0.09233128104378525
rolling_friction,1e-06,10.0,1,554070108,0.0,flat,False,True,0.2869744650855975,0.09895662089624656
rolling_friction,1e-06,10.0,2,173463477,0.0,flat,False,True,0.2658106980570022,0.09165886139045007
rolling_friction,1e-06,10.0,3,1940340494,0.0,flat,False,True,0.2684221432694512,0.09255935973969523
rolling_friction,1e-06,30.0,0,594960023,0.0,flat,False,True,0.47650887070419345,0.16431340368271957
