id,cost,avg_velocity,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solref_dampratio,solimp_dmin,solimp_dmax,solimp_width
541e60eb,643.8097454784579,-0.006064290865501494,3.576268628774814e-05,2.515513315081856e-05,0.0600213546338611,0.025964980149614802,2.0,0.9197001480814735,0.9637527357023445,0.002327262557143619
031a4730,662.9667554289588,-0.008575642745984807,0.004010698718201188,0.0006182052064125809,0.0016276924772060909,0.059676975664059974,0.253621320032159,0.8702343466516669,0.9618658369755938,0.00403905263532722
aceaeb4d,691.0892629189148,0.035200264108547326,0.009976782092644241,1.0672476836323728e-05,1.2366582530130827e-05,0.05295269136558054,0.8597358462589856,0.8088664760105869,0.9977140204232315,0.00029210748185657135
2336a28b,692.8823115235405,-0.019404215288173217,2.1920439915562793e-05,0.1,0.1,0.0026371126098340414,0.19834241980069447,0.8378533205581232,0.95,0.0001
c814a4a6,700.9349367255023,0.05852338154116136,4.864912490688321e-05,0.0031817415141485884,0.014812290634746528,0.02051938194105547,1.0920515314212234,0.913984447333994,0.9879278901286189,0.0008664529187201176
2942e8f0,706.7110040068286,-0.0118199110135403,0.01151500369721468,0.00015224209209544574,2.642269059725537e-05,0.04619692247780813,0.5150368307119839,0.8791368900953697,0.9932807326870245,0.000445338294938445
e7365da9,710.2619383541577,-0.039602110788525394,1.1615537152273026e-05,0.05872283616443731,0.0017912362571043672,0.039156233751451705,0.13033587921840697,0.8438698268682083,0.9618102478352746,0.0023255572624036797
9e5f09d0,736.586279131632,0.04368221791387587,2.5417640212660484e-05,0.004095019639250283,0.0016438994778961652,0.03065768084134037,1.4756665992982085,0.9086633907921536,0.9770099547844433,0.005251496008487433
3f3d05e5,743.1150190186503,0.023256539607219674,0.030510132839744752,2.7769194556163865e-05,0.0005719341217670735,0.02097020103120423,1.8019508317796873,0.8903203424046012,0.9776005030268428,0.0024605498767271755
29585fb5,766.1162351294556,0.07878655759095017,2.7438852994106508e-05,0.0017146667952240343,0.0013869416668624932,0.031100723105680936,0.8149397566434398,0.9155138964353651,0.9571900751213729,0.003815750707296466
0ac4358f,776.0386545271639,0.024673179198994172,2.7813234785837493e-05,0.002975390947349387,0.00033872555658521504,0.09833985769487205,0.986849497171162,0.963388677279901,0.9833350693908012,0.0007961566078062951
8249e2b2,777.4909522922183,-0.0879668154994586,1.9899351571154534e-05,0.002787283570429365,0.005557156630460762,0.005033515881947962,0.1,0.9375793717052238,0.9782377499536956,0.0035784952676964263
ce2c4a81,790.8681702001813,-0.011883507123314352,3.236147763766931e-05,0.010391288913172305,0.00048038630981155924,0.024385244546928312,1.9903472311592483,0.9173216647078574,0.9773102257220081,0.005009033017785748
5b905e88,805.5490552309396,0.027067481149961704,0.005647120065615898,0.0003401789991128542,0.07706343825607388,0.08504246860234232,1.4712860902132594,0.8448371347523016,0.9625473478153048,0.00012046674587990318
95e806fa,892.558008561877,0.03129030854650442,0.0001155809726562567,0.0017738485928163491,6.55799128390238e-05,0.01492896298482951,1.2328388007226656,0.8880917909661499,0.9866666424519318,0.007746689599170804
1b83faae,895.4179483614072,0.015921285216612378,4.491255718882232e-05,0.047696740086891454,0.006596035547534278,0.06083782395094289,2.0,0.9175508598818646,0.9693779475410201,0.0008032636030293838
6a4f32cc,895.567609304431,0.026858820640042996,3.9683340936033765e-05,0.00026618976467932925,0.042394914738697706,0.027941092689078902,1.3306112290285887,0.8000988716291101,0.9672758739603743,0.00040697011258957773
9d5e56a8,898.7608309870591,-0.021313397308232014,0.006265246160820866,0.0012115379992469594,0.06993395623207721,0.08460885101913701,1.5199082092610239,0.9025415051539252,0.9787508071175286,0.008521393381383606
dfe84c68,906.2491711093329,0.04233158239531229,5.017517136539653e-05,0.004013783023846255,1.6813042706040666e-05,0.07247787845441567,1.8832501471299257,0.8001479655097927,0.9986183664052697,0.0017177621112338384
86806e2e,918.9882326053062,-0.009683797158776644,4.7591074093805356e-05,0.003331539234812351,0.0014714479664413981,0.02672727486158962,1.9135412708364647,0.9140583727129282,0.951684782958127,0.0027368377983776134
be45ba37,934.7677044969582,-0.04406174025917181,6.416858532521183e-05,0.00136885572763103,0.0008696007095406233,0.06955116725613678,0.6118834342171908,0.8463838492270771,0.9582462610664736,0.0002738598961585681
de473ed7,937.6281517103846,-0.019109082934620398,0.1471687629349528,0.0006277730916958053,2.4079111954644568e-05,0.03771100696762838,1.370798380060854,0.9265252477573244,0.9789735915976786,0.0003543590967245048
d4bf2686,938.4298427945157,0.058766336773637046,0.005450349321790603,0.00041242471620724303,1.8178958090803967e-05,0.02613762597950013,0.5690645193933423,0.9322978118395598,0.9849012589062976,0.00019777612333286105
85e0d8f2,948.1905914347416,0.013371639925400263,0.779850548345484,0.0001167142966207424,0.08062316132568978,0.04169266431850491,0.16279639251104194,0.8655635371250698,0.9810832158903668,0.0022983221528155053
7c561d73,953.8056805404259,-0.015287951618604903,0.0060741539218910024,1.3342990285187938e-05,0.023395864551222487,0.045525659203606815,0.8507854484034476,0.9760651845008209,0.9856363277969646,0.0004498643077694105
8c4a4331,991.0196872448456,-0.07424198685651312,1.1722888593819386e-05,6.242659053860574e-05,0.007004349545230065,0.07922737851258939,1.2513239520839219,0.9759971669175364,0.9819027742495953,0.006759574377750831
797e6992,1036.3566388424704,0.06682934235965132,0.001806407155995885,0.0033374730375735633,0.002003605502942529,0.02661327696962958,1.1591935348584663,0.9139554892549192,0.9849217151895242,0.00011312331844197595
9823be8d,1081.1303966768241,0.03463252241109339,0.009791934615771538,0.02151689729808335,4.936948694960462e-05,0.03971500014975085,0.4462485667973185,0.943518667960354,0.970832637850071,0.00026054534945804014
491aa095,1768.460445759062,0.34267548527055836,0.0021354174786200075,1e-05,0.0016484324669742167,0.006796378301043269,1.166983997343966,0.8042481397796944,0.9518703179854499,0.0013387911350917201
