param_name,param_value,ctrl_freq,trial,rng_seed,jitter_y,crash,success,max_x,vx_m_s
sliding_friction,0.1414213562373095,50.0,5,1198735661,0.0021869468528213113,False,True,0.3713490379235154,0.07720963931094293
sliding_friction,0.1414213562373095,50.0,6,718790143,0.0005873544443321505,False,True,0.42477012142634024,0.07758916738465195
sliding_friction,0.1414213562373095,50.0,7,338183512,0.00010529113926203894,False,True,0.3827366147788771,0.07040430035891085
sliding_friction,0.1414213562373095,30.0,7,729621102,-0.002720090725173215,False,True,0.21986700042834295,0.04739850170650372
sliding_friction,0.1414213562373095,50.0,4,1579342292,0.002377764984767379,False,True,0.32974116396180925,0.05614906436814862
sliding_friction,0.5318295896944989,10.0,0,722883828,0.0025503209362970573,False,True,0.27268550053659674,0.06431080403382844
sliding_friction,0.5318295896944989,30.0,0,1136767088,0.0020131494768048834,False,True,0.47558049836387234,0.10049305874299955
sliding_friction,0.5318295896944989,30.0,1,656821570,0.00226227965384853,False,True,0.4467330875550141,0.09885508841697477
sliding_friction,0.5318295896944989,10.0,2,2009815327,0.0017014484593179825,False,True,0.23645930432726348,0.059470515222278274
sliding_friction,0.5318295896944989,30.0,2,276214939,0.00041380382231757896,False,True,0.4422174480797966,0.08673690394301678
sliding_friction,0.5318295896944989,10.0,1,242938310,-0.0005434231162444667,False,True,0.23780897857706854,0.05906130462860014
sliding_friction,0.5318295896944989,10.0,3,1529869809,0.0003388495844028317,False,True,0.25770584340361946,0.0580463783461536
sliding_friction,0.1414213562373095,30.0,8,349014471,-0.0001266779322764743,False,False,0.10067325133740863,0.0
sliding_friction,0.5318295896944989,30.0,3,1943753069,0.0012248585837668574,False,True,0.4429437369663676,0.08739673858162716
sliding_friction,0.5318295896944989,10.0,6,288711029,-0.002967717822192993,False,True,0.24718028563959724,0.05834922695242333
sliding_friction,0.5318295896944989,10.0,5,768656547,-0.00036682816402936174,False,True,0.2511162337155157,0.055985188355138354
sliding_friction,0.5318295896944989,10.0,7,2055588046,0.0022364727948334297,False,True,0.28042923507797907,0.0641212512172322
sliding_friction,0.5318295896944989,10.0,4,1149263178,0.0009089281607154399,False,True,0.2364422552833364,0.05461930368911001
sliding_friction,0.5318295896944989,10.0,8,1575642528,-0.0024677592210717754,False,True,0.2682991653102243,0.05993045069647523
sliding_friction,0.5318295896944989,30.0,4,1563146438,-0.00035569184622460124,False,True,0.4383248584554687,0.09229271262297419
sliding_friction,0.5318295896944989,30.0,5,1182539807,0.0001294742450200898,False,True,0.47772482676107936,0.10485973180405127
sliding_friction,0.5318295896944989,30.0,7,321987658,0.0002605208952171493,False,True,0.4753657190831725,0.10509287762882467
sliding_friction,0.5318295896944989,30.0,8,1989525788,0.0015685544657966849,False,True,0.47067766974999214,0.1044295590810032
sliding_friction,0.5318295896944989,30.0,6,702594289,0.0017694081657453039,False,True,0.4504777471280894,0.09574658243393286
sliding_friction,0.5318295896944989,10.0,9,1195035897,-0.0026013929663088018,False,True,0.22368615729220137,0.050325005426863335
sliding_friction,0.5318295896944989,30.0,9,1608919157,0.0011516604545318016,False,True,0.41624148804452515,0.08498133735371814
sliding_friction,0.5318295896944989,50.0,0,2039874283,-0.0006630345455350315,False,True,0.6284591055686191,0.09702549067440629
sliding_friction,0.5318295896944989,50.0,1,1559928765,0.0021819197760234435,False,True,0.6431370904765488,0.09500149152320832
sliding_friction,0.5318295896944989,50.0,5,2085647002,-0.0014553194949582288,False,True,0.6089649502189478,0.08364124091255455
sliding_friction,0.5318295896944989,50.0,4,318769985,-0.00025026002929496053,False,True,0.6192009191133546,0.08908549344437205
sliding_friction,0.5318295896944989,50.0,6,1605701484,0.0023598423178328894,False,True,0.6640479623514391,0.0977161179402579
